ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
17432,1,1,1110,1680,570
17433,0,0,2,0,-2
17434,1,1,1794,1377,-417
17435,1,1,429,1581,1152
17436,0,0,10,0,-10
17437,0,0,7,0,-7
17438,1,0,112,0,-112
17439,1,0,11,0,-11
17440,0,0,13,0,-13
17441,0,0,32,0,-32
17442,0,0,22,0,-22
17443,0,0,63,0,-63
17444,1,1,377,1250,873
17445,0,0,168,0,-168
17446,1,0,8,0,-8
17447,1,1,1007,1342,335
17448,0,0,57,0,-57
17449,1,1,525,1369,844
17450,1,0,0,0,0
17451,0,0,33,0,-33
17452,0,0,92,0,-92
17453,1,1,1245,1351,106
17454,1,0,207,0,-207
17455,0,0,10,0,-10
17456,1,0,110,0,-110
17457,0,0,22,0,-22
17458,0,0,18,0,-18
17459,1,0,44,0,-44
17460,0,0,34,0,-34
17461,0,0,14,0,-14
17462,0,0,21,0,-21
17463,1,0,28,0,-28
17464,1,0,31,0,-31
17465,1,0,4,0,-4
17466,0,0,48,0,-48
17467,0,0,76,0,-76
17468,1,1,495,1724,1229
17469,1,0,108,0,-108
17470,1,1,634,2166,1532
17471,1,1,255,2007,1752
17472,1,0,25,0,-25
17473,0,0,8,0,-8
17474,1,0,10,0,-10
17475,1,1,401,1409,1008
17476,0,0,9,0,-9
17477,1,1,78,1687,1609
17478,1,0,58,0,-58
17479,1,0,30,0,-30
17480,0,0,154,0,-154
17481,1,1,212,1445,1233
17482,0,0,96,0,-96
17483,1,0,153,0,-153
17484,1,1,199,1660,1461
17485,1,0,6,0,-6
17486,0,0,81,0,-81
17487,0,0,53,0,-53
17488,0,0,13,0,-13
17489,1,1,319,1344,1025
17490,0,0,278,0,-278
17491,1,0,80,0,-80
17492,1,1,570,1882,1312
17493,0,0,10,0,-10
17494,1,0,87,0,-87
17495,0,0,1,0,-1
17496,1,1,1213,1882,669
17497,0,0,20,0,-20
17498,1,0,59,0,-59
17499,0,0,64,0,-64
17500,1,1,949,1630,681
17501,0,0,8,0,-8
17502,1,0,1,0,-1
17503,0,0,23,0,-23
17504,1,1,371,1443,1072
17505,1,1,200,1283,1083
17506,1,0,7,0,-7
17507,1,0,93,0,-93
17508,0,0,119,0,-119
17509,1,0,79,0,-79
17510,1,0,0,0,0
17511,0,0,9,0,-9
17512,1,1,742,1283,541
17513,1,1,808,1340,532
17514,0,0,28,0,-28
17515,1,0,28,0,-28
17516,1,0,78,0,-78
17517,1,1,68,1489,1421
17518,1,0,43,0,-43
17519,0,0,23,0,-23
17520,1,1,1100,1411,311
17521,1,1,963,1891,928
17522,1,1,202,1496,1294
17523,1,0,7,0,-7
17524,1,0,84,0,-84
17525,1,0,137,0,-137
17526,0,0,25,0,-25
17527,0,0,27,0,-27
17528,1,1,744,1928,1184
17529,1,1,403,3443,3040
17530,0,0,22,0,-22
17531,0,0,33,0,-33
17532,1,1,65,3274,3209
17533,1,0,118,0,-118
17534,1,1,586,1651,1065
17535,1,0,78,0,-78
17536,0,0,5,0,-5
17537,0,0,198,0,-198
17538,0,0,7,0,-7
17539,1,0,166,0,-166
17540,0,0,10,0,-10
17541,0,0,37,0,-37
17542,1,1,647,1365,718
17543,0,0,16,0,-16
17544,1,0,2,0,-2
17545,1,0,34,0,-34
17546,1,0,2,0,-2
17547,1,0,114,0,-114
17548,1,1,128,3189,3061
17549,0,0,64,0,-64
17550,1,0,139,0,-139
17551,0,0,36,0,-36
17552,1,1,1587,1845,258
17553,1,0,59,0,-59
17554,1,0,44,0,-44
17555,1,1,654,1314,660
17556,1,0,24,0,-24
17557,1,1,17,1422,1405
17558,0,0,84,0,-84
17559,0,0,51,0,-51
17560,0,0,25,0,-25
17561,1,0,300,0,-300
17562,0,0,98,0,-98
17563,0,0,125,0,-125
17564,0,0,5,0,-5
17565,0,0,92,0,-92
17566,1,0,52,0,-52
17567,1,0,24,0,-24
17568,0,0,43,0,-43
17569,1,0,11,0,-11
17570,1,0,47,0,-47
17571,0,0,151,0,-151
17572,0,0,32,0,-32
17573,1,1,765,1362,597
17574,0,0,0,0,0
17575,1,0,42,0,-42
17576,0,0,2,0,-2
17577,1,0,137,0,-137
17578,1,0,35,0,-35
17579,0,0,60,0,-60
17580,0,0,19,0,-19
17581,0,0,70,0,-70
17582,1,0,63,0,-63
17583,1,0,49,0,-49
17584,1,0,79,0,-79
17585,1,1,1211,1786,575
17586,1,0,48,0,-48
17587,1,0,6,0,-6
17588,0,0,26,0,-26
17589,0,0,4,0,-4
17590,0,0,43,0,-43
17591,0,0,60,0,-60
17592,0,0,20,0,-20
17593,0,0,4,0,-4
17594,1,1,928,1546,618
17595,0,0,45,0,-45
17596,0,0,76,0,-76
17597,0,0,5,0,-5
17598,0,0,156,0,-156
17599,1,1,141,2224,2083
17600,0,0,64,0,-64
17601,1,0,151,0,-151
17602,0,0,3,0,-3
17603,1,1,47,5615,5568
17604,1,0,8,0,-8
17605,0,0,12,0,-12
17606,0,0,4,0,-4
17607,1,1,283,1607,1324
17608,0,0,18,0,-18
17609,0,0,11,0,-11
17610,0,0,139,0,-139
17611,1,1,248,1427,1179
17612,1,1,34,1470,1436
17613,0,0,131,0,-131
17614,1,0,48,0,-48
17615,0,0,123,0,-123
17616,1,0,7,0,-7
17617,0,0,18,0,-18
17618,1,0,10,0,-10
17619,0,0,111,0,-111
17620,1,1,332,2696,2364
17621,0,0,75,0,-75
17622,1,0,0,0,0
17623,1,1,458,4400,3942
17624,1,1,1299,1303,4
17625,0,0,25,0,-25
17626,0,0,108,0,-108
17627,1,1,611,1999,1388
17628,0,0,65,0,-65
17629,1,1,1655,1490,-165
17630,0,0,17,0,-17
17631,0,0,3,0,-3
17632,0,0,65,0,-65
17633,1,1,414,1372,958
17634,0,0,58,0,-58
17635,1,1,709,1457,748
17636,1,1,500,1385,885
17637,1,1,160,1274,1114
17638,1,0,24,0,-24
17639,0,0,24,0,-24
17640,0,0,12,0,-12
17641,1,1,739,1450,711
17642,1,0,31,0,-31
17643,1,1,880,1890,1010
17644,1,0,30,0,-30
17645,1,1,1560,2160,600
17646,1,0,211,0,-211
17647,1,1,77,1426,1349
17648,1,1,254,1303,1049
17649,0,0,40,0,-40
17650,0,0,0,0,0
17651,1,1,284,1322,1038
17652,1,0,6,0,-6
17653,0,0,78,0,-78
17654,1,1,243,1709,1466
17655,0,0,108,0,-108
17656,1,0,18,0,-18
17657,0,0,32,0,-32
17658,0,0,154,0,-154
17659,1,0,177,0,-177
17660,0,0,10,0,-10
17661,1,0,14,0,-14
17662,1,0,47,0,-47
17663,1,0,7,0,-7
17664,1,0,62,0,-62
17665,1,0,153,0,-153
17666,0,0,97,0,-97
17667,0,0,25,0,-25
17668,0,0,29,0,-29
17669,0,0,9,0,-9
17670,0,0,4,0,-4
17671,0,0,47,0,-47
17672,0,0,59,0,-59
17673,1,0,78,0,-78
17674,0,0,111,0,-111
17675,1,1,267,1436,1169
17676,0,0,26,0,-26
17677,0,0,4,0,-4
17678,0,0,70,0,-70
17679,0,0,94,0,-94
17680,1,1,1985,1873,-112
17681,1,1,1398,1773,375
17682,1,0,51,0,-51
17683,0,0,1,0,-1
17684,1,1,748,1352,604
17685,1,1,891,1746,855
17686,0,0,2,0,-2
17687,0,0,115,0,-115
17688,0,0,5,0,-5
17689,0,0,143,0,-143
17690,0,0,114,0,-114
17691,1,0,2,0,-2
17692,1,0,3,0,-3
17693,1,1,571,1538,967
17694,1,1,234,1388,1154
17695,0,0,26,0,-26
17696,0,0,124,0,-124
17697,0,0,101,0,-101
17698,0,0,30,0,-30
17699,1,1,1313,1324,11
17700,1,0,15,0,-15
17701,0,0,143,0,-143
17702,0,0,20,0,-20
17703,1,0,15,0,-15
17704,1,1,1633,1642,9
17705,1,0,156,0,-156
17706,1,0,58,0,-58
17707,1,0,98,0,-98
17708,0,0,10,0,-10
17709,1,1,750,1576,826
17710,0,0,96,0,-96
17711,1,0,4,0,-4
17712,0,0,164,0,-164
17713,0,0,36,0,-36
17714,1,0,11,0,-11
17715,1,1,542,1920,1378
17716,0,0,57,0,-57
17717,1,0,52,0,-52
17718,0,0,90,0,-90
17719,1,0,20,0,-20
17720,1,0,56,0,-56
17721,1,0,62,0,-62
17722,0,0,6,0,-6
17723,1,0,22,0,-22
17724,1,0,67,0,-67
17725,1,0,86,0,-86
17726,0,0,1,0,-1
17727,0,0,57,0,-57
17728,1,1,1871,1657,-214
17729,1,0,23,0,-23
17730,1,1,1141,1345,204
17731,0,0,43,0,-43
17732,0,0,91,0,-91
17733,0,0,48,0,-48
17734,1,0,111,0,-111
17735,0,0,73,0,-73
17736,0,0,12,0,-12
17737,1,1,434,1573,1139
17738,1,0,33,0,-33
17739,1,0,50,0,-50
17740,0,0,48,0,-48
17741,1,1,186,2170,1984
17742,1,1,587,2809,2222
17743,0,0,32,0,-32
17744,1,1,542,1600,1058
17745,0,0,1,0,-1
17746,1,0,5,0,-5
17747,0,0,29,0,-29
17748,1,1,137,1686,1549
17749,0,0,81,0,-81
17750,1,1,178,1317,1139
17751,1,0,4,0,-4
17752,0,0,45,0,-45
17753,0,0,10,0,-10
17754,0,0,35,0,-35
17755,0,0,123,0,-123
17756,1,0,18,0,-18
17757,1,1,305,2155,1850
17758,0,0,150,0,-150
17759,1,1,235,1456,1221
17760,0,0,148,0,-148
17761,1,0,16,0,-16
17762,1,0,66,0,-66
17763,1,1,161,1497,1336
17764,0,0,39,0,-39
17765,1,1,260,1256,996
17766,1,1,122,1272,1150
17767,0,0,4,0,-4
17768,1,1,1670,1492,-178
17769,1,1,558,3279,2721
17770,1,1,239,1348,1109
17771,1,1,188,1420,1232
17772,1,1,116,1966,1850
17773,0,0,9,0,-9
17774,1,0,16,0,-16
17775,0,0,41,0,-41
17776,1,1,237,1240,1003
17777,1,0,42,0,-42
17778,0,0,17,0,-17
17779,0,0,111,0,-111
17780,0,0,14,0,-14
17781,1,0,16,0,-16
17782,0,0,82,0,-82
17783,1,0,63,0,-63
17784,0,0,28,0,-28
17785,0,0,0,0,0
17786,1,0,34,0,-34
17787,1,0,91,0,-91
17788,1,1,1946,1452,-494
17789,0,0,22,0,-22
17790,0,0,58,0,-58
17791,0,0,6,0,-6
17792,0,0,49,0,-49
17793,1,0,67,0,-67
17794,1,0,18,0,-18
17795,1,0,25,0,-25
17796,0,0,255,0,-255
17797,1,0,129,0,-129
17798,0,0,48,0,-48
17799,0,0,4,0,-4
17800,1,1,1326,1951,625
17801,1,1,218,1999,1781
17802,1,1,570,1469,899
17803,0,0,108,0,-108
17804,1,1,126,1252,1126
17805,1,1,284,1418,1134
17806,0,0,38,0,-38
17807,1,1,715,1511,796
17808,1,1,1172,1337,165
17809,0,0,29,0,-29
17810,0,0,63,0,-63
17811,1,1,463,1268,805
17812,0,0,45,0,-45
17813,0,0,16,0,-16
17814,0,0,81,0,-81
17815,1,0,15,0,-15
17816,1,0,20,0,-20
17817,1,0,45,0,-45
17818,1,0,55,0,-55
17819,1,1,1072,1360,288
17820,1,1,762,1384,622
17821,0,0,12,0,-12
17822,1,1,303,1270,967
17823,1,0,19,0,-19
17824,0,0,5,0,-5
17825,1,1,94,1237,1143
17826,0,0,88,0,-88
17827,1,0,7,0,-7
17828,1,1,213,1497,1284
17829,0,0,49,0,-49
17830,1,1,193,1418,1225
17831,1,0,83,0,-83
17832,1,1,445,1275,830
17833,0,0,24,0,-24
17834,0,0,77,0,-77
17835,1,1,402,2522,2120
17836,0,0,9,0,-9
17837,1,1,2665,3965,1300
17838,0,0,50,0,-50
17839,1,1,849,1256,407
17840,1,0,72,0,-72
17841,1,1,112,1789,1677
17842,0,0,219,0,-219
17843,1,1,72,4885,4813
17844,0,0,6,0,-6
17845,1,0,1,0,-1
17846,1,1,523,1453,930
17847,0,0,73,0,-73
17848,0,0,249,0,-249
17849,0,0,8,0,-8
17850,0,0,8,0,-8
17851,1,0,66,0,-66
17852,1,0,42,0,-42
17853,1,1,296,1252,956
17854,1,1,112,1790,1678
17855,0,0,74,0,-74
17856,1,0,35,0,-35
17857,0,0,32,0,-32
17858,1,1,79,1243,1164
17859,1,1,709,2682,1973
17860,1,1,1254,1328,74
17861,1,0,22,0,-22
17862,1,1,145,1363,1218
17863,0,0,84,0,-84
17864,0,0,26,0,-26
17865,1,0,25,0,-25
17866,1,1,529,1350,821
17867,0,0,114,0,-114
17868,1,1,828,1391,563
17869,0,0,25,0,-25
17870,0,0,68,0,-68
17871,1,0,45,0,-45
17872,1,1,155,1524,1369
17873,1,0,49,0,-49
17874,1,0,6,0,-6
17875,1,1,329,1323,994
17876,1,1,218,1252,1034
17877,1,1,210,1560,1350
17878,1,1,42,1319,1277
17879,1,0,80,0,-80
17880,0,0,8,0,-8
17881,0,0,66,0,-66
17882,1,1,211,1608,1397
17883,0,0,329,0,-329
17884,1,0,23,0,-23
17885,0,0,2,0,-2
17886,0,0,14,0,-14
17887,1,0,26,0,-26
17888,0,0,4,0,-4
17889,1,1,186,1769,1583
17890,1,1,1180,1276,96
17891,1,0,74,0,-74
17892,1,1,988,1385,397
17893,0,0,18,0,-18
17894,1,0,171,0,-171
17895,0,0,10,0,-10
17896,0,0,157,0,-157
17897,0,0,13,0,-13
17898,1,0,151,0,-151
17899,1,0,69,0,-69
17900,1,0,73,0,-73
17901,0,0,45,0,-45
17902,0,0,17,0,-17
17903,1,0,55,0,-55
17904,0,0,80,0,-80
17905,1,0,57,0,-57
17906,1,1,949,1547,598
17907,1,0,13,0,-13
17908,0,0,22,0,-22
17909,1,0,50,0,-50
17910,1,1,162,1511,1349
17911,1,0,2,0,-2
17912,1,1,686,1344,658
17913,0,0,62,0,-62
17914,1,0,6,0,-6
17915,1,1,776,1326,550
17916,0,0,8,0,-8
17917,1,0,91,0,-91
17918,1,0,7,0,-7
17919,1,0,0,0,0
17920,0,0,108,0,-108
17921,0,0,5,0,-5
17922,1,1,273,1371,1098
17923,1,0,2,0,-2
17924,1,1,187,5679,5492
17925,1,1,363,1266,903
17926,1,1,431,1576,1145
17927,0,0,21,0,-21
17928,1,0,276,0,-276
17929,1,0,83,0,-83
17930,1,1,1241,1381,140
17931,1,0,124,0,-124
17932,0,0,31,0,-31
17933,1,1,546,1352,806
17934,1,0,4,0,-4
17935,1,0,12,0,-12
17936,1,0,38,0,-38
17937,1,0,13,0,-13
17938,1,0,27,0,-27
17939,1,0,13,0,-13
17940,1,1,628,1496,868
17941,0,0,2,0,-2
17942,0,0,45,0,-45
17943,1,0,9,0,-9
17944,0,0,313,0,-313
17945,0,0,59,0,-59
17946,1,1,253,1597,1344
17947,1,0,38,0,-38
17948,1,1,186,1776,1590
17949,1,1,353,1499,1146
17950,0,0,3,0,-3
17951,1,1,568,1449,881
17952,0,0,11,0,-11
17953,0,0,75,0,-75
17954,1,1,408,2610,2202
17955,0,0,154,0,-154
17956,0,0,7,0,-7
17957,0,0,44,0,-44
17958,1,0,21,0,-21
17959,1,0,0,0,0
17960,1,0,36,0,-36
17961,1,1,1001,1742,741
17962,0,0,18,0,-18
17963,1,0,55,0,-55
17964,1,0,92,0,-92
17965,0,0,52,0,-52
17966,0,0,34,0,-34
17967,1,0,49,0,-49
17968,1,0,201,0,-201
17969,1,0,30,0,-30
17970,0,0,51,0,-51
17971,0,0,4,0,-4
17972,0,0,87,0,-87
17973,1,0,84,0,-84
17974,0,0,11,0,-11
17975,0,0,32,0,-32
17976,0,0,66,0,-66
17977,1,1,41,1480,1439
17978,1,0,15,0,-15
17979,1,0,39,0,-39
17980,0,0,91,0,-91
17981,0,0,50,0,-50
17982,1,0,62,0,-62
17983,1,0,46,0,-46
17984,0,0,55,0,-55
17985,1,0,198,0,-198
17986,0,0,5,0,-5
17987,1,1,133,1289,1156
17988,1,0,55,0,-55
17989,0,0,154,0,-154
17990,1,0,41,0,-41
17991,1,0,87,0,-87
17992,1,1,952,1480,528
17993,1,1,388,1472,1084
17994,1,0,50,0,-50
17995,1,0,43,0,-43
17996,0,0,39,0,-39
17997,0,0,26,0,-26
17998,1,1,1116,1360,244
17999,1,0,117,0,-117
18000,0,0,75,0,-75
18001,1,1,426,1407,981
18002,1,0,47,0,-47
18003,1,0,33,0,-33
18004,1,0,91,0,-91
18005,0,0,158,0,-158
18006,1,1,309,2484,2175
18007,0,0,4,0,-4
18008,1,0,26,0,-26
18009,0,0,1,0,-1
18010,0,0,27,0,-27
18011,0,0,15,0,-15
18012,0,0,3,0,-3
18013,0,0,57,0,-57
18014,1,1,538,1353,815
18015,0,0,83,0,-83
18016,1,0,86,0,-86
18017,1,0,35,0,-35
18018,0,0,9,0,-9
18019,1,0,12,0,-12
18020,1,0,39,0,-39
18021,1,0,10,0,-10
18022,1,0,1,0,-1
18023,1,0,14,0,-14
18024,1,0,0,0,0
18025,1,1,99,2917,2818
18026,1,0,63,0,-63
18027,1,0,28,0,-28
18028,0,0,7,0,-7
18029,1,1,50,1407,1357
18030,1,0,33,0,-33
18031,0,0,61,0,-61
18032,1,1,317,1715,1398
18033,0,0,154,0,-154
18034,0,0,126,0,-126
18035,0,0,77,0,-77
18036,1,1,908,1757,849
18037,0,0,8,0,-8
18038,1,1,146,2135,1989
18039,1,0,77,0,-77
18040,1,0,131,0,-131
18041,1,0,15,0,-15
18042,0,0,33,0,-33
18043,1,1,283,1724,1441
18044,1,0,202,0,-202
18045,0,0,136,0,-136
18046,1,0,27,0,-27
18047,0,0,60,0,-60
18048,1,0,156,0,-156
18049,1,1,679,1265,586
18050,1,1,860,1502,642
18051,1,1,1207,1427,220
18052,1,0,56,0,-56
18053,1,1,231,1426,1195
18054,1,0,24,0,-24
18055,1,1,698,1299,601
18056,1,1,589,1359,770
18057,0,0,18,0,-18
18058,0,0,2,0,-2
18059,1,0,40,0,-40
18060,0,0,24,0,-24
18061,0,0,31,0,-31
18062,1,1,33,1576,1543
18063,1,0,27,0,-27
18064,0,0,50,0,-50
18065,1,1,1809,2040,231
18066,1,1,406,1305,899
18067,1,0,41,0,-41
18068,1,0,19,0,-19
18069,1,1,370,1459,1089
18070,1,1,257,1647,1390
18071,1,0,5,0,-5
18072,0,0,149,0,-149
18073,1,1,289,1356,1067
18074,1,0,35,0,-35
18075,0,0,8,0,-8
18076,1,0,35,0,-35
18077,1,1,446,1366,920
18078,0,0,49,0,-49
18079,0,0,13,0,-13
18080,1,0,84,0,-84
18081,0,0,65,0,-65
18082,1,1,189,1521,1332
18083,1,0,90,0,-90
18084,1,1,786,1474,688
18085,0,0,38,0,-38
18086,1,1,1383,1428,45
18087,0,0,1,0,-1
18088,1,1,287,1409,1122
18089,0,0,5,0,-5
18090,0,0,116,0,-116
18091,1,1,96,1513,1417
18092,1,1,547,1436,889
18093,1,0,16,0,-16
18094,1,0,82,0,-82
18095,1,0,93,0,-93
18096,1,0,16,0,-16
18097,1,0,55,0,-55
18098,0,0,43,0,-43
18099,0,0,55,0,-55
18100,0,0,249,0,-249
18101,1,1,816,4895,4079
18102,1,0,91,0,-91
18103,0,0,2,0,-2
18104,0,0,115,0,-115
18105,1,1,345,1462,1117
18106,0,0,145,0,-145
18107,1,0,53,0,-53
18108,0,0,85,0,-85
18109,1,0,19,0,-19
18110,1,0,70,0,-70
18111,1,0,45,0,-45
18112,0,0,34,0,-34
18113,1,0,10,0,-10
18114,0,0,15,0,-15
18115,1,0,14,0,-14
18116,0,0,8,0,-8
18117,0,0,40,0,-40
18118,1,1,464,2235,1771
18119,1,0,6,0,-6
18120,1,1,704,1241,537
18121,1,1,472,1325,853
18122,0,0,86,0,-86
18123,0,0,3,0,-3
18124,0,0,35,0,-35
18125,1,0,68,0,-68
18126,1,1,494,2019,1525
18127,1,0,132,0,-132
18128,1,1,823,2535,1712
18129,1,0,10,0,-10
18130,1,0,34,0,-34
18131,1,1,1262,1485,223
18132,0,0,21,0,-21
18133,1,1,91,1489,1398
18134,1,0,126,0,-126
18135,0,0,64,0,-64
18136,1,1,789,1757,968
18137,1,0,36,0,-36
18138,1,0,36,0,-36
18139,0,0,24,0,-24
18140,0,0,36,0,-36
18141,1,0,12,0,-12
18142,1,1,141,1388,1247
18143,1,1,152,1448,1296
18144,0,0,84,0,-84
18145,1,0,8,0,-8
18146,0,0,176,0,-176
18147,0,0,18,0,-18
18148,0,0,12,0,-12
18149,1,0,74,0,-74
18150,0,0,76,0,-76
18151,1,0,46,0,-46
18152,1,1,42,1646,1604
18153,1,0,36,0,-36
18154,0,0,10,0,-10
18155,1,0,77,0,-77
18156,1,1,78,1632,1554
18157,0,0,12,0,-12
18158,0,0,142,0,-142
18159,0,0,27,0,-27
18160,0,0,82,0,-82
18161,1,0,17,0,-17
18162,1,0,120,0,-120
18163,1,1,16,1494,1478
18164,0,0,48,0,-48
18165,1,0,95,0,-95
18166,1,0,17,0,-17
18167,1,0,74,0,-74
18168,0,0,37,0,-37
18169,0,0,65,0,-65
18170,1,1,170,2268,2098
18171,1,0,185,0,-185
18172,1,1,573,1448,875
18173,0,0,10,0,-10
18174,0,0,78,0,-78
18175,0,0,6,0,-6
18176,1,1,80,1257,1177
18177,0,0,79,0,-79
18178,1,0,106,0,-106
18179,1,1,1342,2172,830
18180,1,0,0,0,0
18181,0,0,2,0,-2
18182,1,1,881,1962,1081
18183,0,0,49,0,-49
18184,1,1,122,1248,1126
18185,1,0,19,0,-19
18186,1,0,1,0,-1
18187,1,1,949,1306,357
18188,1,1,250,1682,1432
18189,0,0,106,0,-106
18190,1,0,159,0,-159
18191,1,1,730,1277,547
18192,0,0,69,0,-69
18193,0,0,33,0,-33
18194,0,0,80,0,-80
18195,0,0,8,0,-8
18196,0,0,6,0,-6
18197,1,0,36,0,-36
18198,1,0,0,0,0
18199,1,1,437,2237,1800
18200,1,1,638,1576,938
18201,0,0,25,0,-25
18202,0,0,149,0,-149
18203,1,0,12,0,-12
18204,0,0,71,0,-71
18205,1,0,96,0,-96
18206,1,0,14,0,-14
18207,1,0,123,0,-123
18208,0,0,44,0,-44
18209,1,1,522,1376,854
18210,0,0,16,0,-16
18211,1,0,19,0,-19
18212,0,0,116,0,-116
18213,0,0,12,0,-12
18214,1,1,52,1379,1327
18215,1,1,754,1769,1015
18216,1,1,363,1256,893
18217,0,0,10,0,-10
18218,1,0,47,0,-47
18219,0,0,45,0,-45
18220,0,0,39,0,-39
18221,1,0,5,0,-5
18222,0,0,18,0,-18
18223,0,0,7,0,-7
18224,1,1,1692,1264,-428
18225,0,0,159,0,-159
18226,0,0,28,0,-28
18227,0,0,3,0,-3
18228,0,0,28,0,-28
18229,0,0,54,0,-54
18230,1,1,81,2109,2028
18231,1,1,175,1337,1162
18232,1,0,36,0,-36
18233,1,0,44,0,-44
18234,0,0,23,0,-23
18235,0,0,13,0,-13
18236,1,1,721,2448,1727
18237,1,1,1644,1302,-342
18238,0,0,29,0,-29
18239,0,0,112,0,-112
18240,0,0,41,0,-41
18241,1,0,19,0,-19
18242,1,0,136,0,-136
18243,0,0,17,0,-17
18244,0,0,41,0,-41
18245,0,0,30,0,-30
18246,0,0,2,0,-2
18247,1,0,23,0,-23
18248,1,1,267,1438,1171
18249,1,1,600,1522,922
18250,0,0,13,0,-13
18251,0,0,34,0,-34
18252,1,1,135,1488,1353
18253,1,0,27,0,-27
18254,1,1,1022,1615,593
18255,0,0,79,0,-79
18256,0,0,100,0,-100
18257,1,0,16,0,-16
18258,0,0,45,0,-45
18259,1,0,49,0,-49
18260,0,0,11,0,-11
18261,0,0,205,0,-205
18262,0,0,11,0,-11
18263,1,0,14,0,-14
18264,0,0,21,0,-21
18265,1,0,8,0,-8
18266,1,0,36,0,-36
18267,1,0,83,0,-83
18268,1,1,383,1461,1078
18269,0,0,9,0,-9
18270,1,1,1294,1398,104
18271,0,0,43,0,-43
18272,1,0,82,0,-82
18273,0,0,5,0,-5
18274,1,1,138,1299,1161
18275,1,1,139,1401,1262
18276,1,1,361,1377,1016
18277,0,0,107,0,-107
18278,0,0,120,0,-120
18279,0,0,2,0,-2
18280,0,0,178,0,-178
18281,1,1,822,1773,951
18282,0,0,106,0,-106
18283,0,0,354,0,-354
18284,0,0,10,0,-10
18285,1,0,77,0,-77
18286,0,0,18,0,-18
18287,1,0,11,0,-11
18288,0,0,4,0,-4
18289,1,0,1,0,-1
18290,0,0,97,0,-97
18291,1,1,228,1337,1109
18292,1,0,27,0,-27
18293,0,0,2,0,-2
18294,0,0,21,0,-21
18295,1,0,54,0,-54
18296,1,1,837,2128,1291
18297,1,0,235,0,-235
18298,1,1,765,1242,477
18299,0,0,8,0,-8
18300,1,1,339,1573,1234
18301,1,0,52,0,-52
18302,1,1,53,1408,1355
18303,0,0,0,0,0
18304,1,0,14,0,-14
18305,1,1,88,2445,2357
18306,1,1,72,1852,1780
18307,0,0,5,0,-5
18308,0,0,125,0,-125
18309,0,0,22,0,-22
18310,1,1,1065,1283,218
18311,1,1,208,1240,1032
18312,1,1,1192,3046,1854
18313,1,1,77,1571,1494
18314,0,0,23,0,-23
18315,1,0,35,0,-35
18316,1,1,397,1957,1560
18317,1,1,840,1280,440
18318,1,0,6,0,-6
18319,0,0,73,0,-73
18320,1,1,516,1433,917
18321,0,0,65,0,-65
18322,1,0,55,0,-55
18323,1,0,2,0,-2
18324,1,1,351,1480,1129
18325,1,1,189,1610,1421
18326,0,0,67,0,-67
18327,0,0,21,0,-21
18328,0,0,40,0,-40
18329,0,0,9,0,-9
18330,0,0,8,0,-8
18331,0,0,59,0,-59
18332,0,0,14,0,-14
18333,0,0,12,0,-12
18334,0,0,209,0,-209
18335,0,0,41,0,-41
18336,1,0,27,0,-27
18337,1,0,50,0,-50
18338,1,1,125,2211,2086
18339,1,1,608,1252,644
18340,1,0,57,0,-57
18341,0,0,0,0,0
18342,0,0,80,0,-80
18343,0,0,1,0,-1
18344,1,0,141,0,-141
18345,1,1,171,1483,1312
18346,0,0,2,0,-2
18347,0,0,81,0,-81
18348,0,0,7,0,-7
18349,0,0,17,0,-17
18350,1,1,222,1353,1131
18351,1,0,28,0,-28
18352,0,0,43,0,-43
18353,0,0,11,0,-11
18354,1,1,945,2975,2030
18355,1,0,253,0,-253
18356,1,1,71,1755,1684
18357,1,1,228,2223,1995
18358,1,0,10,0,-10
18359,1,1,43,1573,1530
18360,0,0,131,0,-131
18361,1,1,182,1625,1443
18362,1,1,66,1313,1247
18363,1,1,182,1432,1250
18364,1,0,108,0,-108
18365,1,1,58,1328,1270
18366,1,1,82,1365,1283
18367,0,0,119,0,-119
18368,1,1,114,1507,1393
18369,1,1,404,1376,972
18370,1,1,1340,2008,668
18371,1,1,770,1367,597
18372,1,0,5,0,-5
18373,1,0,46,0,-46
18374,0,0,51,0,-51
18375,0,0,70,0,-70
18376,1,1,796,2120,1324
18377,0,0,6,0,-6
18378,0,0,46,0,-46
18379,0,0,82,0,-82
18380,0,0,127,0,-127
18381,1,0,25,0,-25
18382,1,0,60,0,-60
18383,1,0,4,0,-4
18384,1,1,1518,1293,-225
18385,0,0,145,0,-145
18386,1,0,0,0,0
18387,0,0,107,0,-107
18388,1,1,268,1526,1258
18389,0,0,4,0,-4
18390,1,1,707,1640,933
18391,1,1,85,1619,1534
18392,1,1,102,1831,1729
18393,1,0,110,0,-110
18394,0,0,15,0,-15
18395,0,0,6,0,-6
18396,1,0,5,0,-5
18397,1,0,8,0,-8
18398,0,0,32,0,-32
18399,1,1,884,2527,1643
18400,1,1,1377,1675,298
18401,1,0,11,0,-11
18402,1,1,775,1246,471
18403,1,0,14,0,-14
18404,1,0,15,0,-15
18405,1,0,0,0,0
18406,1,0,29,0,-29
18407,0,0,38,0,-38
18408,1,1,95,2492,2397
18409,1,0,6,0,-6
18410,1,0,144,0,-144
18411,1,0,3,0,-3
18412,0,0,3,0,-3
18413,1,1,150,1576,1426
18414,1,1,44,2148,2104
